데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대
1997,2003,6.23,12,0,0,0,0,0.0,13.0,22,4,4,2,10,9,9,2.0,0,0,0,0,64,258,0.393,5,1,1,1,1,0,0,0,0,0,3,0,0,2,10,15,0.419,21.5,19.8,6.92,2.77,0.444,0.732,1.176,12,0,13.0,0,0,1,2,0,1.0,-0.038,0.0158730159,0.0322664585,0,40.0,0.0,2300,1978,9,12,26,0,0,0,0,0,0,0,1,0,0,0
1997,2004,3.45,52,3,1,0,17,0.75,28.666666666666668,21,6,15,1,34,11,11,1.26,0,0,0,0,121,493,0.21,4,1,2,3,3,1,0,0,0,3,4,16,0,2,23,25,0.238,9.5,17.2,10.67,4.71,0.311,0.45,0.761,52,0,28.666666666666668,0,0,2,3,0,1.0,0.666,0.0424242424,0.0746907009,0,68.66666666666667,0.0,2300,1978,9,12,27,0,0,0,0,0,0,0,1,0,0,0
1997,2009,2.88,43,0,0,1,8,0.0,34.333333333333336,38,1,16,2,22,11,11,1.57,0,0,0,1,151,586,0.292,10,0,3,0,0,2,0,0,0,0,9,9,0,5,29,41,0.346,13.6,17.1,5.77,4.19,0.378,0.392,0.77,43,0,34.333333333333336,0,0,1,5,1,1.0,1.276,0.0440165062,0.122317315,0,106.33333333333334,0.0,4200,1978,9,12,32,0,0,0,0,0,1,0,0,0,0,0
1992,2002,5.93,45,2,4,1,1,0.333,54.66666666666666,63,11,19,4,36,38,36,1.5,0,0,0,0,246,961,0.289,14,1,4,1,2,0,0,0,0,2,16,4,0,5,67,53,0.302,21.4,17.6,5.93,3.13,0.355,0.514,0.869,45,0,54.66666666666666,1,2,3,13,0,0.941,-0.056,0.0163934426,0.0163934426,0,54.66666666666666,0.0,3500,1969,10,28,34,0,0,0,0,1,0,0,0,0,0,0
1992,2003,4.2,40,3,3,0,1,0.5,79.33333333333333,89,8,23,4,45,40,37,1.41,0,0,0,0,347,1360,0.289,9,1,9,3,1,5,0,8,2,1,8,1,0,6,80,97,0.314,34.0,17.1,5.11,2.61,0.343,0.403,0.746,40,8,79.33333333333333,1,0,2,14,0,0.941,1.26,0.0158730159,0.0322664585,0,134.0,0.0,5300,1969,10,28,35,0,0,0,0,0,1,0,0,0,0,0
2013,2018,3.67,64,7,4,0,14,0.636,73.66666666666667,62,12,31,3,75,33,30,1.26,0,0,0,5,307,1221,0.233,15,0,6,1,6,2,1,0,0,7,10,21,0,7,73,57,0.278,19.1,16.6,9.16,3.79,0.319,0.425,0.744,64,0,73.66666666666667,2,1,2,10,0,0.857,2.197,0.0510732791,0.124476053,0,103.33333333333334,0.0,3400,1990,6,12,29,0,0,0,0,0,0,1,0,0,0,0
2013,2019,6.25,41,1,4,2,6,0.2,36.0,45,5,21,3,43,29,25,1.83,0,0,0,2,180,652,0.298,5,0,2,3,6,7,0,0,0,1,16,14,2,2,30,36,0.377,15.9,18.1,10.75,5.25,0.388,0.43,0.818,41,0,36.0,1,0,2,1,0,0.75,-0.835,0.0978781656,0.222354218,0,139.33333333333334,0.0,8000,1990,6,12,30,0,0,0,0,0,0,1,0,0,0,0
2011,2017,8.04,10,1,2,0,0,0.333,31.33333333333333,45,7,19,2,26,34,28,2.04,0,0,0,0,155,672,0.336,3,0,0,0,0,8,1,7,1,0,1,0,0,2,28,35,0.376,67.2,21.4,7.47,5.46,0.426,0.515,0.941,10,7,31.33333333333333,1,0,1,2,0,0.75,-0.809,0.0189274448,0.0189274448,0,31.33333333333333,0.0,3800,1986,11,17,32,0,0,0,0,0,0,0,1,0,0,0
2017,2018,4.37,39,1,0,1,3,1.0,47.333333333333336,49,5,29,4,44,25,23,1.65,0,0,0,0,220,955,0.272,10,1,5,2,3,4,0,0,0,1,13,2,0,3,36,53,0.331,24.5,20.2,8.37,5.51,0.381,0.422,0.803,39,0,47.333333333333336,0,0,1,5,0,1.0,0.848,0.0703182828,0.0703182828,0,47.333333333333336,0.0,6000,1998,3,2,21,1,0,0,0,0,0,0,0,0,0,0
2017,2019,4.32,2,0,1,0,0,0.0,8.333333333333334,10,0,6,3,5,4,4,1.92,0,0,0,0,42,183,0.303,1,0,0,0,0,0,0,2,0,0,0,0,0,2,10,8,0.357,91.5,22.0,5.4,6.48,0.452,0.333,0.785,2,2,8.333333333333334,0,0,2,0,0,1.0,0.182,0.00479123888,0.055264425,0,65.99999999999999,0.0,6000,1994,10,19,26,1,0,0,0,0,0,0,0,0,0,0
1997,2002,27.0,1,0,0,0,0,0.0,1.0,3,0,1,0,0,3,3,4.0,0,0,0,0,7,32,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,32.0,32.0,0.0,9.0,0.571,0.8,1.371,1,0,1.0,0,0,0,0,0,0.0,-0.073,0.0,0.0,0,1.0,0.0,1700,1978,6,10,25,0,0,0,0,0,0,0,0,0,1,0
1997,2003,5.4,12,0,0,0,0,0.0,6.666666666666667,3,0,12,2,6,4,4,2.25,0,0,0,0,37,157,0.136,1,0,0,1,0,0,0,0,0,0,2,0,0,0,6,8,0.176,13.1,23.6,8.1,16.2,0.459,0.182,0.641,11,0,6.333333333333333,0,0,1,1,0,1.0,-0.025,0.0,0.0,0,7.666666666666667,0.0,1800,1978,6,10,26,0,0,0,0,0,0,0,0,0,1,0
2005,2009,0.0,1,0,0,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3333333333333333,0,0,0,1,0,1.0,0.012,0.0192572215,0.0192572215,0,1.3333333333333333,0.0,2400,1986,4,20,24,0,0,0,0,1,0,0,0,0,0,0
2005,2010,5.93,28,2,0,0,0,1.0,27.33333333333333,30,2,14,3,14,19,18,1.61,0,0,0,0,121,493,0.3,4,1,4,0,0,1,0,0,0,2,6,0,0,3,35,21,0.333,17.6,18.0,4.61,4.61,0.402,0.42,0.822,28,0,30.0,0,0,1,9,0,1.0,-0.038,0.0313216196,0.0505788411,0,28.66666666666666,0.0,4000,1986,4,20,25,0,0,1,0,0,0,0,0,0,0,0
2005,2011,4.19,61,3,0,1,13,1.0,66.66666666666667,66,4,22,6,28,34,31,1.32,0,0,0,1,287,1021,0.263,7,4,4,4,4,2,0,0,0,3,11,16,0,7,104,57,0.278,16.7,15.3,3.78,2.97,0.332,0.371,0.703,61,0,66.66666666666667,1,0,9,7,2,0.941,0.927,0.0570918822,0.107670723,0,95.33333333333331,0.0,7000,1986,4,20,26,0,0,1,0,0,0,0,0,0,0,0
2005,2012,5.74,12,0,2,0,1,0.0,15.666666666666666,23,1,8,2,6,10,10,1.98,0,0,0,1,79,279,0.348,6,1,2,1,2,1,0,0,0,0,3,1,0,1,20,18,0.367,23.3,17.8,3.45,4.6,0.429,0.515,0.944,12,0,15.666666666666666,0,0,1,2,0,1.0,0.032,0.00296247531,0.110633199,0,111.0,0.0,4200,1986,4,20,27,0,0,1,0,0,0,0,0,0,0,0
2005,2013,2.79,29,2,1,0,3,0.667,29.0,31,2,8,5,9,10,9,1.34,0,0,0,1,121,443,0.287,3,1,0,0,3,2,0,0,0,2,9,4,0,10,45,23,0.299,15.3,15.3,2.79,2.48,0.364,0.389,0.753,29,0,29.0,0,0,1,3,1,1.0,0.53,0.0129171152,0.123550314,0,140.0,0.0,6000,1986,4,20,28,0,0,1,0,0,0,0,0,0,0,0
2005,2014,7.13,19,0,3,0,1,0.0,17.666666666666668,25,2,9,6,7,21,14,1.92,0,0,0,0,93,358,0.325,6,0,1,0,1,1,0,0,0,0,5,2,0,3,32,13,0.338,18.8,20.3,3.57,4.58,0.435,0.481,0.916,19,0,17.666666666666668,0,0,1,3,1,1.0,-0.278,0.0259047619,0.149455076,0,157.66666666666666,0.0,6000,1986,4,20,29,0,0,1,0,0,0,0,0,0,0,0
2005,2015,3.13,31,2,0,0,2,1.0,31.666666666666668,34,5,10,2,19,12,11,1.39,0,0,0,0,136,518,0.279,4,1,1,1,2,1,0,0,0,2,2,3,0,3,44,26,0.293,16.7,16.4,5.4,2.84,0.341,0.451,0.792,31,0,31.666666666666668,0,0,2,5,0,1.0,0.952,0.0210454854,0.170500561,0,189.3333333333333,0.0,6000,1986,4,20,30,0,0,1,0,0,0,0,0,0,0,0
2015,2017,2.84,4,1,1,0,0,0.5,12.666666666666666,14,2,0,1,9,4,4,1.11,0,0,1,0,53,211,0.269,2,0,0,0,0,0,0,2,1,0,1,0,0,0,11,18,0.293,52.8,16.7,6.39,0.0,0.283,0.423,0.706,4,2,12.666666666666666,0,0,1,1,1,1.0,0.428,0.0260252366,0.0260252366,0,12.666666666666666,0.0,3500,1993,2,9,25,1,0,0,0,0,0,0,0,0,0,0
2015,2018,7.17,30,2,3,0,4,0.4,37.66666666666666,52,4,23,5,28,34,30,1.99,0,0,0,0,188,759,0.331,6,2,1,2,0,2,0,2,0,2,6,5,0,3,39,40,0.378,25.3,20.2,6.69,5.5,0.428,0.471,0.899,30,2,37.66666666666666,1,1,1,2,0,0.75,-0.356,0.0473723168,0.0733975534,0,50.33333333333332,0.0,3500,1993,2,9,26,1,0,0,0,0,0,0,0,0,0,0
2015,2019,5.43,32,2,6,1,2,0.25,61.333333333333336,74,4,26,4,56,42,37,1.63,0,0,1,0,283,1056,0.302,11,2,4,4,1,3,0,6,1,1,13,3,0,3,57,62,0.37,33.0,17.2,8.22,3.82,0.373,0.412,0.785,32,6,61.333333333333336,2,0,2,4,0,0.75,-0.193,0.0321697467,0.1055673,0,111.66666666666666,0.0,4300,1993,2,9,27,1,0,0,0,0,0,0,0,0,0,0
2015,2018,4.96,37,3,1,0,1,0.75,52.66666666666666,58,9,12,6,35,31,29,1.33,0,0,0,0,229,835,0.282,13,1,0,5,0,0,0,2,0,3,16,2,0,5,57,61,0.293,22.6,15.9,5.98,2.05,0.332,0.485,0.817,37,2,52.66666666666666,1,0,3,5,0,0.889,0.678,0.0259067358,0.0259067358,0,52.66666666666666,0.0,2800,1991,7,23,28,1,0,0,0,0,0,0,0,0,0,0
2015,2019,6.35,5,0,0,0,0,0.0,11.333333333333334,14,2,5,0,11,8,8,1.68,0,0,0,0,53,211,0.304,5,1,0,2,1,2,0,2,0,0,1,0,0,0,12,11,0.343,42.2,18.6,8.74,3.97,0.358,0.587,0.945,5,2,11.333333333333334,0,0,0,0,0,0.0,0.011,0.0164271047,0.0423338405,0,63.99999999999999,0.0,3700,1991,7,23,29,1,0,0,0,0,0,0,0,0,0,0
2011,2013,4.09,8,0,0,0,0,0.0,11.0,7,0,7,0,9,5,5,1.27,0,0,0,0,47,210,0.179,1,0,1,0,0,2,0,0,0,0,4,0,0,0,13,10,0.233,26.3,19.1,7.36,5.73,0.304,0.205,0.509,8,0,11.0,0,0,0,1,0,1.0,0.183,0.0102260495,0.0334196267,0,18.666666666666668,0.0,3100,1988,4,8,26,0,0,0,0,0,1,0,0,0,0,0
2011,2014,2.35,8,0,0,0,0,0.0,7.666666666666667,4,1,2,0,3,2,2,0.78,0,0,0,0,28,87,0.16,1,1,0,1,0,1,0,0,0,0,4,0,0,1,11,8,0.136,10.9,11.3,3.52,2.35,0.214,0.4,0.614,8,0,7.666666666666667,0,0,2,0,0,1.0,0.118,0.0118095238,0.0452291505,0,26.333333333333336,0.0,3200,1988,4,8,27,0,0,0,0,0,1,0,0,0,0,0
1996,2002,4.41,31,6,11,0,0,0.353,138.66666666666666,127,19,61,17,53,70,68,1.36,0,0,9,0,597,2323,0.249,26,3,6,3,2,8,0,27,6,0,1,0,0,18,168,165,0.245,74.9,16.8,3.44,3.96,0.347,0.424,0.771,31,27,138.66666666666666,0,0,9,20,4,1.0,1.149,0.0327868852,0.0327868852,0,138.66666666666666,0.0,8000,1973,3,13,30,0,0,1,0,0,0,0,0,0,0,0
1996,2003,4.48,19,4,3,0,1,0.571,76.33333333333333,100,8,24,4,40,42,38,1.62,0,0,4,0,344,1309,0.319,12,0,2,1,1,2,0,17,4,0,0,1,0,3,79,95,0.346,68.9,17.1,4.72,2.83,0.374,0.435,0.809,19,17,76.0,0,3,3,15,3,1.0,1.191,0.0476190476,0.0804059328,0,215.0,0.0,7200,1973,3,13,31,0,0,1,0,0,0,0,0,0,0,0
1996,2004,4.75,27,8,7,0,0,0.533,96.66666666666669,114,9,40,6,64,55,51,1.59,0,0,5,0,438,1725,0.301,18,1,7,6,1,1,0,19,4,4,0,0,0,8,89,118,0.337,63.9,17.8,5.96,3.72,0.371,0.425,0.796,27,19,96.66666666666669,1,1,1,19,0,0.952,1.399,0.00606060606,0.0864665389,0,311.6666666666667,0.0,8000,1973,3,13,32,0,0,1,0,0,0,0,0,0,0,0
1996,2005,4.07,27,13,6,0,0,0.684,163.66666666666666,153,17,60,15,106,79,74,1.3,0,0,13,0,704,2820,0.253,27,2,15,9,6,3,0,27,13,0,0,0,0,11,170,185,0.277,104.4,17.2,5.83,3.3,0.331,0.388,0.719,27,27,163.33333333333334,2,4,10,37,2,0.959,2.934,0.0505415162,0.137008055,0,475.33333333333337,0.0,15000,1973,3,13,33,0,0,1,0,0,0,0,0,0,0,0
1996,2006,4.29,15,3,5,0,0,0.375,84.0,88,4,35,5,48,41,40,1.46,0,0,8,0,368,1392,0.274,14,0,6,1,3,0,0,14,3,0,1,0,0,6,79,107,0.311,92.8,16.6,5.14,3.75,0.354,0.355,0.709,15,14,84.0,0,0,10,12,2,1.0,1.113,0.00692041522,0.14392847,0,559.3333333333334,0.0,12000,1973,3,13,34,0,0,1,0,0,0,0,0,0,0,0
1996,2007,4.67,26,7,7,0,1,0.5,108.0,111,7,59,8,58,61,56,1.57,0,0,8,0,479,1869,0.28,24,0,13,3,3,1,0,19,6,1,0,2,0,17,123,107,0.311,71.9,17.3,4.83,4.92,0.382,0.394,0.776,26,19,107.33333333333331,2,0,3,28,1,0.939,1.046,0.0374812594,0.18140973,0,667.3333333333334,0.0,20000,1973,3,13,35,0,0,1,0,0,0,0,0,0,0,0
1996,2008,5.9,11,1,5,0,0,0.167,39.66666666666666,50,4,19,1,14,27,26,1.74,0,0,3,0,185,713,0.311,2,2,4,0,0,1,0,8,1,0,1,0,0,4,41,56,0.322,64.8,18.0,3.18,4.31,0.387,0.422,0.809,11,8,39.66666666666666,0,0,2,9,1,1.0,0.048,0.054512958,0.235922688,0,707.0,0.0,20000,1973,3,13,36,0,0,1,0,0,0,0,0,0,0,0
2004,2013,4.76,33,1,2,2,0,0.333,34.0,32,5,17,2,28,20,18,1.44,0,0,0,1,149,608,0.26,5,0,5,2,1,6,0,0,0,1,15,4,0,1,20,45,0.293,18.4,17.9,7.41,4.5,0.354,0.423,0.777,33,0,34.0,2,0,0,5,0,0.714,0.202,0.0247578041,0.0247578041,0,34.0,0.0,4300,1985,3,7,29,0,0,0,1,0,0,0,0,0,0,0
2004,2014,4.1,58,3,3,25,1,0.5,48.333333333333336,40,4,26,2,52,25,22,1.37,0,0,0,2,211,885,0.222,8,1,2,1,0,1,0,0,0,3,50,28,5,3,24,65,0.288,15.3,18.3,9.68,4.84,0.325,0.344,0.669,58,0,48.333333333333336,0,0,2,4,0,1.0,1.715,0.116571429,0.141329233,0,82.33333333333334,0.0,15000,1985,3,7,30,0,0,0,1,0,0,0,0,0,0,0
2004,2015,4.5,59,3,4,5,12,0.429,66.0,59,14,18,1,70,35,33,1.17,0,0,0,3,271,1138,0.241,9,1,4,3,0,2,0,0,0,3,12,20,0,3,44,75,0.274,19.3,17.2,9.55,2.45,0.292,0.457,0.749,58,0,66.0,0,0,2,7,0,1.0,0.865,0.126951799,0.268281032,0,148.33333333333334,0.0,15000,1985,3,7,31,0,0,0,1,0,0,0,0,0,0,0
2004,2016,4.48,69,6,8,1,14,0.429,84.33333333333333,79,15,16,2,100,44,42,1.13,0,0,0,5,347,1419,0.244,11,3,4,1,0,8,1,0,0,6,11,18,0,1,58,88,0.305,20.6,16.8,10.67,1.71,0.283,0.435,0.718,69,0,84.33333333333333,2,0,4,10,1,0.8749999999999999,1.52,0.0693739425,0.337654975,0,232.66666666666669,0.0,18000,1985,3,7,32,0,0,0,1,0,0,0,0,0,0,0
2004,2017,3.61,69,10,6,0,15,0.625,89.66666666666667,72,13,27,2,98,38,36,1.1,0,0,0,2,361,1405,0.22,9,0,1,3,3,11,0,0,0,10,3,16,0,8,63,98,0.268,20.4,15.7,9.84,2.71,0.281,0.366,0.647,69,0,89.33333333333333,0,0,4,9,2,1.0,2.559,0.059148265,0.39680324,0,322.33333333333337,0.0,23000,1985,3,7,33,0,0,0,1,0,0,0,0,0,0,0
2004,2018,7.15,50,3,2,0,5,0.6,45.333333333333336,56,13,19,2,38,38,36,1.65,0,0,0,1,207,830,0.304,9,4,1,1,1,3,1,0,0,3,10,10,0,2,42,49,0.321,16.6,18.3,7.54,3.77,0.374,0.609,0.983,50,0,45.333333333333336,0,1,3,6,0,1.0,-0.263,0.0155440415,0.412347281,0,367.6666666666667,0.0,23000,1985,3,7,34,0,0,0,1,0,0,0,0,0,0,0
2004,2019,4.29,42,1,2,0,5,0.333,42.0,39,6,15,2,35,25,20,1.29,0,0,0,2,178,732,0.25,10,1,3,2,1,6,1,0,0,1,8,7,0,4,35,49,0.282,17.4,17.4,7.5,3.21,0.32,0.442,0.762,42,0,42.0,0,0,0,5,1,1.0,0.036,0.0116358658,0.423983147,0,409.6666666666667,0.0,16000,1985,3,7,35,0,0,0,1,0,0,0,0,0,0,0
1999,2005,2.51,39,1,0,0,1,1.0,64.66666666666667,59,5,15,11,41,19,18,1.14,0,0,0,0,269,1091,0.246,9,0,3,0,0,1,0,4,0,1,9,2,0,6,73,67,0.278,28.0,16.9,5.71,2.09,0.32,0.346,0.666,39,4,64.66666666666667,0,1,5,7,1,1.0,1.508,0.0036101083,0.0036101083,0,64.66666666666667,0.0,3800,1980,8,13,26,0,0,0,0,1,0,0,0,0,0,0
1999,2006,3.11,55,6,5,0,3,0.545,92.66666666666669,87,5,28,6,52,36,32,1.24,0,0,0,0,382,1479,0.261,13,0,12,3,4,0,0,5,1,5,8,2,0,9,104,93,0.294,26.9,16.0,5.05,2.72,0.327,0.345,0.672,55,5,92.66666666666669,1,0,7,18,3,0.962,1.845,0.0242214533,0.0278315616,0,157.33333333333337,0.0,5800,1980,8,13,27,0,0,0,0,1,0,0,0,0,0,0
1999,2007,4.83,26,3,3,0,1,0.5,59.66666666666666,70,6,20,9,24,35,32,1.51,0,0,4,0,270,968,0.3,8,0,7,1,2,3,0,10,3,0,7,0,0,7,75,65,0.314,37.2,16.2,3.62,3.02,0.376,0.412,0.788,26,10,59.66666666666666,1,0,2,9,0,0.917,0.268,0.0314842579,0.0593158195,0,217.00000000000003,0.0,6000,1980,8,13,28,0,0,0,0,1,0,0,0,0,0,0
1999,2011,4.59,20,4,4,0,0,0.5,66.66666666666667,58,8,17,7,46,35,34,1.13,0,0,3,1,273,1085,0.238,9,1,3,1,0,1,0,12,3,1,2,1,0,7,60,81,0.262,54.3,16.3,6.21,2.3,0.305,0.381,0.686,20,12,66.66666666666667,0,1,4,3,0,1.0,0.907,0.0669045495,0.13873154,0,328.6666666666667,0.0,7200,1980,8,13,32,0,0,0,0,1,0,0,0,0,0,0
1999,2012,5.57,11,0,2,0,0,0.0,32.333333333333336,28,3,17,5,15,20,20,1.39,0,0,0,1,142,567,0.246,10,1,4,2,0,4,0,6,0,0,1,1,0,3,27,46,0.255,51.5,17.5,4.18,4.73,0.362,0.43,0.792,11,6,32.333333333333336,0,0,2,4,0,1.0,-0.052,0.0444371297,0.183168669,0,361.0,0.0,6200,1980,8,13,33,0,0,0,0,1,0,0,0,0,0,0
1990,2002,4.71,32,6,5,0,2,0.545,116.66666666666669,122,21,29,6,95,62,61,1.29,0,0,7,0,505,1790,0.263,18,1,5,1,0,0,1,16,5,1,5,0,0,7,115,133,0.289,55.9,15.3,7.33,2.24,0.314,0.442,0.756,32,16,116.66666666666669,1,0,13,10,1,0.958,1.519,0.0163934426,0.0163934426,0,116.66666666666669,0.0,15000,1970,3,15,33,0,0,0,0,1,0,0,0,0,0,0
1998,2008,7.45,11,1,3,0,0,0.25,29.0,40,3,10,1,11,24,24,1.72,0,0,1,0,135,497,0.328,5,1,2,0,0,0,0,5,1,0,1,0,0,2,36,35,0.343,45.2,17.1,3.41,3.1,0.383,0.459,0.842,11,5,29.0,0,0,1,4,0,1.0,-0.067,0.0250223414,0.136133452,0,108.66666666666669,0.0,5000,1975,8,16,34,0,0,0,0,0,0,0,1,0,0,0
2015,2018,11.48,11,0,0,0,0,0.0,13.333333333333334,17,2,5,3,16,18,17,1.65,0,0,0,0,66,295,0.298,4,2,0,1,0,0,0,0,0,0,2,0,0,0,11,14,0.375,26.8,22.1,10.8,3.38,0.379,0.544,0.923,11,0,13.333333333333334,1,0,0,0,0,0.0,-0.425,0.0399703923,0.115326808,0,55.66666666666667,0.0,3300,1996,1,29,23,1,0,0,0,0,0,0,0,0,0,0
2015,2019,12.6,3,0,0,0,0,0.0,5.0,10,0,4,1,2,7,7,2.8,0,0,0,0,27,105,0.455,2,0,0,0,0,0,0,0,0,0,1,0,0,3,6,4,0.5,35.0,21.0,3.6,7.2,0.556,0.545,1.101,3,0,5.0,0,0,0,1,1,1.0,-0.199,0.00616016427,0.121486972,0,60.66666666666667,0.0,3300,1996,1,29,24,1,0,0,0,0,0,0,0,0,0,0
2015,2015,15.75,2,0,0,0,0,0.0,4.0,10,2,0,0,4,7,7,2.5,0,0,0,0,22,85,0.455,2,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3,0.5,42.5,21.3,9.0,0.0,0.455,0.818,1.273,2,1,4.0,0,0,0,2,0,1.0,-0.314,0.0128988459,0.0128988459,0,4.0,0.0,2800,1988,4,8,28,0,0,0,0,0,0,0,1,0,0,0
2015,2016,5.13,56,4,6,4,9,0.4,72.0,82,9,26,5,57,42,41,1.5,0,0,0,3,317,1309,0.292,8,2,3,2,0,4,0,1,0,4,18,13,0,9,75,69,0.336,23.4,18.2,7.13,3.25,0.36,0.431,0.791,56,1,72.0,0,0,7,15,2,1.0,0.989,0.0600676819,0.0729665278,0,76.0,0.0,6500,1988,4,8,29,0,0,0,0,0,0,0,1,0,0,0
2015,2017,4.68,56,4,8,21,3,0.333,67.33333333333333,82,6,26,4,82,37,35,1.6,0,0,0,7,307,1305,0.3,9,2,3,1,3,3,0,0,0,4,38,31,3,7,54,56,0.409,23.3,19.4,10.96,3.48,0.368,0.414,0.782,56,0,67.33333333333333,0,0,3,11,2,1.0,1.301,0.125394322,0.19836085,0,143.33333333333331,0.0,6500,1988,4,8,30,0,0,0,0,0,0,0,1,0,0,0
2015,2018,4.34,61,5,5,6,13,0.5,66.33333333333333,65,6,25,6,74,35,32,1.36,0,0,0,4,290,1146,0.255,15,1,2,2,2,0,0,0,0,5,18,22,0,3,47,71,0.333,18.8,17.3,10.04,3.39,0.333,0.392,0.725,60,0,66.33333333333333,0,0,4,4,1,1.0,1.493,0.202812731,0.401173581,0,209.66666666666663,0.0,6500,1988,4,8,31,0,0,0,0,0,0,0,1,0,0,0
2015,2019,3.62,61,3,3,11,15,0.5,69.66666666666667,64,7,33,3,53,29,28,1.39,0,0,0,5,302,1178,0.244,11,2,2,2,3,4,0,0,0,3,17,33,2,7,74,73,0.279,19.3,16.9,6.85,4.26,0.333,0.382,0.715,61,0,69.66666666666667,0,0,6,13,0,1.0,1.737,0.0239561944,0.425129775,0,279.3333333333333,0.0,21500,1988,4,8,32,0,0,0,0,0,0,0,1,0,0,0
2015,2018,4.72,32,0,3,0,0,0.0,55.333333333333336,62,10,17,2,46,29,29,1.43,0,0,0,1,240,872,0.281,13,0,0,0,2,3,1,0,0,0,11,3,0,4,37,76,0.315,27.3,15.8,7.48,2.77,0.338,0.475,0.813,32,0,55.333333333333336,0,0,3,3,0,1.0,0.965,0.022945966,0.095586835,0,83.0,0.0,3100,1992,7,8,27,1,0,0,0,0,0,0,0,0,0,0
2015,2019,1.31,54,1,2,24,0,0.333,55.0,45,2,10,0,50,9,8,1.0,0,0,0,4,217,761,0.222,9,1,0,4,1,0,0,0,0,1,43,28,0,2,38,74,0.277,14.1,13.8,8.18,1.64,0.253,0.305,0.558,54,0,55.0,0,0,2,0,0,1.0,2.886,0.10403833,0.199625165,0,138.0,0.0,3100,1992,7,8,28,1,0,0,0,0,0,0,0,0,0,0
2019,2019,4.26,11,4,3,0,0,0.571,38.0,42,2,21,2,15,19,18,1.66,0,0,0,0,171,706,0.286,9,0,0,1,0,1,0,8,3,1,3,0,0,7,28,63,0.305,64.2,18.6,3.55,4.97,0.38,0.388,0.768,11,8,38.0,1,1,1,5,1,0.8570000000000001,0.498,0.0417522245,0.0417522245,0,38.0,0.0,3700,2000,9,15,20,0,0,0,0,0,0,0,0,0,1,0
2017,2017,4.15,18,0,0,0,1,0.0,21.666666666666668,19,3,7,0,13,10,10,1.2,0,0,0,0,87,317,0.241,2,0,1,0,0,2,0,0,0,0,11,2,0,4,21,26,0.254,17.6,14.6,5.4,2.91,0.302,0.38,0.682,18,0,21.666666666666668,0,0,1,2,1,1.0,0.504,0.0260252366,0.0260252366,0,21.666666666666668,0.0,3100,1994,9,9,24,0,0,0,0,0,0,0,0,0,1,0
2017,2018,2.1,69,4,2,0,9,0.667,60.0,59,3,21,4,62,17,14,1.33,0,0,0,0,256,1033,0.26,13,0,1,3,1,3,0,0,0,4,19,10,0,6,55,54,0.339,15.0,17.2,9.3,3.15,0.329,0.357,0.686,69,0,59.66666666666666,0,0,4,8,2,1.0,2.437,0.0954848261,0.121510063,0,81.66666666666667,0.0,3100,1994,9,9,25,0,0,0,0,0,0,0,0,0,1,0
2017,2019,3.97,61,1,4,0,12,0.2,59.0,52,5,28,5,39,29,26,1.36,0,0,0,1,256,999,0.242,6,0,2,5,1,1,0,0,0,1,13,10,0,7,72,57,0.267,16.4,16.9,5.95,4.27,0.336,0.34,0.676,61,0,59.0,0,1,3,7,0,1.0,0.812,0.0417522245,0.163262287,0,140.66666666666669,0.0,11000,1994,9,9,26,0,0,0,0,0,0,0,0,0,1,0
1994,2002,4.47,24,8,7,0,0,0.533,133.0,150,23,33,4,79,79,66,1.38,1,0,8,0,578,2200,0.281,20,2,5,3,1,2,0,23,8,0,2,0,0,11,141,166,0.293,91.7,16.5,5.35,2.23,0.326,0.456,0.782,24,23,133.0,2,0,10,16,2,0.929,1.38,0.180327869,0.180327869,0,133.0,0.0,14000,1971,3,31,32,1,0,0,0,0,0,0,0,0,0,0
